GeneSize	ExAC_mean_rd	ExAC_gc_content	ExAC_complexity	ExAC_cds_len	ExAC_gene_length	ExAC_segdups	ExAC_del	ExAC_dup	ExAC_dup.sing	ExAC_del.sing.score	ExAC_dup.sing.score	ExAC_del.score	ExAC_dup.score	ExAC_flag	GnomAD_obs_lof	GnomAD_oe_lof	GnomAD_oe_mis	GnomAD_pLI	GnomAD_pRec	RVIS	LoF_FDR_ExAC	RVIS_ExAC	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2	essential_mouse_knockout	non_essential_mouse_knockout	GWAS_hits	GWAS_max_P_VALUE	GWAS_min_P_VALUE	GWAS_max_OR	GWAS_min_OR	GWAS_tissue_trait_flag	MGI_essential_gene	Experimental_seed_genes_overlap	Inferred_seed_genes_overlap	GTEx_kidney_TPM_expression	GTEx_kidney_Expression_Rank	ProteinAtlas_RNA_expression_TMP	GO_renal	GO_kidney	GO_glomerul	CKD-example_GWAS_hits	CKD-example_GWAS_max_P_VALUE	CKD-example_GWAS_min_P_VALUE	CKD-example_GWAS_max_OR	CKD-example_GWAS_min_OR	CKD-example_GWAS_tissue_trait_flag	MGI_mouse_knockout_feature	CKDdb_num_of_studies	CKDdb_Disease	GOA_Kidney_Research_Priority	tub_Exp_num_of_eQTLs	tub_Pr_of_no_eQTL	glom_Exp_num_of_eQTLs	glom_Pr_of_no_eQTL	ProteinAtlas_gene_expr_levels_High	ProteinAtlas_gene_expr_levels_Low	ProteinAtlas_gene_expr_levels_Medium	ProteinAtlas_gene_expr_levels_Not_detected	known_gene	Gene_Name
-0.29762612267541716	0.4399324393791627	0.8831030301349526	0.512716942263185	-0.2434753575367777	-0.4364723974993505	-0.28530437944001474	-0.2263217385129382	-0.3327839131285021	-0.1738938012433257	0.0769058578778529	0.07660762030821634	0.48804626192916817	0.8438860354854588	-0.26335060719988906	-0.6608728003843319	-0.7935528625066105	0.6109466119301465	0.9317008382091562	-0.24802144170799972	-0.7835429805384967	0.13575927032438526	-0.24751282364706903	0.04234942786469678	-0.8609059452642898	-0.1294532058857716	2.5835044535746174	-0.5022472023339226	0.18555406166886174	3.7937303892996455	-0.2125756560044918	-0.022470091986157455	-0.08141164610975384	1.3862631388722986	1.5877603681813846	-0.4989287136791517	2.04296383636054	-0.2245814115848337	1.2078591131963052	-0.16716418459508905	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.7465308970121775	-1.6002174388668573	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	0	1	0.0	BARHL2
2.264932061151739	0.6837905638613986	0.20412095105572245	-0.21259858644801474	2.6009375807871313	1.0665975730168804	-0.28530437944001474	-0.05305778382610471	0.32113763313707705	0.9506621122203868	0.3027690944356954	-3.12664580172451	0.6824703864995061	-0.8116308556763703	-0.26335060719988906	3.2517753401935923	0.02672461194540131	0.6443525817985372	-0.646124979948122	1.3345623781272054	-1.3395440505111604	-0.9981640495634336	0.09274342226531351	0.5016477833381544	0.14786168505775696	0.7791647487857779	2.5835044535746174	-0.5022472023339226	0.03976270282957132	-0.7201421638951214	-0.2129786513746437	-0.013452730963516795	0.27849735248731233	1.3862631388722986	1.5877603681813846	0.10910535533642435	1.242018614303309	-0.13832624448312617	-0.19166649151697612	-0.11939336640640422	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.42600152959905146	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	5.333265668242117	-0.06740385435974948	1	0	0	0	1.0	CDK5RAP2
1.303547350751777	0.8687543684919132	0.005050076592287997	-0.3546280530967842	1.644558755223909	0.11108649425608676	-0.28530437944001474	0.5533660575778124	-0.09499425994101875	0.051017381449416796	-3.0882302083059168	0.7586337987574203	-1.4478103261763717	0.7400822722330059	-0.26335060719988906	3.8537212079748113	0.6947968246455712	1.0918276102825342	-0.646124979948122	-1.2433009428397328	0.020809484794663265	-0.773824023643146	-0.9484057517236333	0.3385484576074256	-0.5308531877353663	0.9618557461007952	-0.3870711345654421	-0.5022472023339226	-0.10602865600971909	-0.7200293142600507	-0.2125756560044918	-0.022613620915929594	-0.0762855059498256	1.3862631388722986	1.5877603681813846	-0.05104647534178543	0.5411915450032313	-0.21079776559710042	1.2078591131963052	-0.15522148004791786	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.7465308970121775	-1.6002174388668573	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	1	0	1.0	FANCI
-0.22956348831081802	0.5656295866181199	0.6594284084773007	-0.22905285174837148	-0.11985766570798792	-0.31708716393442826	1.1700097028411613	-0.13968976116952145	-0.09499425994101875	-0.061438209896954456	-0.26297264044628016	-0.11619767312904188	0.6096789797558978	0.12577517627165863	3.7972192683838304	0.09155953434219188	0.09302275398750849	2.2680476851547575	-0.6461121900238506	1.2441194052329017	1.7088975957495112	-1.0032201465057085	1.621276185939447	0.5016477833381544	1.6776913283755766	-0.245355946392072	-0.3870711345654421	-0.5022472023339226	0.03976270282957132	-0.6299753054735955	-0.21297867152541977	-0.011075143039900122	0.11230249256542872	1.3862631388722986	-0.6298179624834677	-0.4989287136791517	-0.3809493356547652	0.7249152596192647	-1.1514530259095062	0.6034545403960638	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	0.8561159400534525	0.6249150744839514	3.3273547594746455	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	0	1	1.0	TCN2
-0.04409280966728543	1.0294206001126254	0.6584483703635591	-0.21874572167873532	-0.10176727178182356	-0.3632313140397686	-0.28530437944001474	-0.2263217385129382	-0.3327839131285021	-0.1738938012433257	0.7895781761623254	0.7242383055429643	1.062802497512063	1.3259100656487282	-0.26335060719988906	0.09155953434219188	0.009425345589586272	0.43789543962426086	-0.646102096895027	1.2933907701515723	-0.3770628405068759	-0.23315246217873203	1.2829609341706234	-0.03947019663174131	1.1882301111070779	0.30253100591382015	-0.3870711345654421	-0.5022472023339226	-0.2518200148490095	-0.26885647324720846	-0.21297262629260583	-0.01609888834840661	-0.068461397284672	-0.7213637670648032	-0.6298179624834677	1.9600325948397224	0.637094196591663	-0.2049016450754355	1.2078591131963052	-0.1596214238284546	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.7465308970121775	-1.6002174388668573	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	1	0	0	0	1.0	FANCE
-0.1938306052694035	0.4207103889345144	-0.17934423601145913	-0.2705218717285448	-0.10779740309054502	0.06407582536147449	-0.28530437944001474	-0.2263217385129382	-0.3327839131285021	-0.1738938012433257	0.8073445664720525	0.8106181604109707	0.9953942198590363	1.2111304601071635	-0.26335060719988906	-0.7361160338569843	-1.0824223284693884	-0.8078173009618365	1.924768276534889	-1.237260542630008	-0.4768497297852268	-1.0038370737534963	-0.6013560269532429	0.5016477833381544	-0.6569052514462475	-0.8933322640914593	2.5835044535746174	-0.5022472023339226	0.47713677934744253	-0.26885647324720846	-0.011470911061442237	-0.01918764776615124	-0.07617504032734766	1.3862631388722986	1.5877603681813846	0.6954239218871584	-0.3809493356547652	0.010872937724037328	-0.7245363041708516	0.0905468082649213	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	1.1766453074665784	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	1	0	0.0	AZIN1
0.5854865582052564	0.40795662999104154	0.0188724288550807	-0.2769884755070169	0.9661689829927457	-0.2062051521333893	-0.28530437944001474	-0.13968976116952145	-0.15444167323788957	-0.061438209896954456	0.39239268409448064	0.5426954764483654	0.7543199081313484	0.4752179238464875	-0.26335060719988906	-0.7361160338569843	-1.1590788186904886	-0.8420068676543001	1.94072916661921	-1.2532193375674212	-1.097250006257018	-1.006557291804205	-1.1954942860918976	0.5016477833381544	-1.2762808520111637	-0.8622636321406356	-0.3870711345654421	-0.5022472023339226	0.03976270282957132	-0.7202549006805571	-0.21297867152501676	-0.021499380872555506	-0.034098991214719404	1.3862631388722986	1.5877603681813846	-0.08775813422189728	-0.031826039273959925	0.1483189260436436	-0.9234851653288588	0.33254371619444323	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	0.5355865726403265	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	1	0	1.0	COPB2
-0.09003508786338983	0.13161163585799104	1.1893526432359114	0.8899579028119059	-0.022772551637572535	-0.4388856928190051	-0.28530437944001474	-0.2263217385129382	-0.3327839131285021	-0.1738938012433257	0.03655039385362443	0.02846524369958535	0.4155781462192211	0.7665227097089432	-0.26335060719988906	-0.8113592673296367	-1.2034559149048802	-0.5619741078933468	1.9362280404041827	-1.2487094067409945	-0.9400776854447913	-0.9708935182377268	-1.1411464545189411	0.25827135183381683	-1.2769830919162144	-0.8161257833122992	2.5835044535746174	-0.5022472023339226	2.372424444258218	3.7937303892996455	-0.21297865943495412	-0.008953411034572908	-0.08006266185714114	1.3862631388722986	1.5877603681813846	0.33711813121726547	0.8310072503528874	-0.027523432119034498	-0.6376142779932691	-0.12756469057025818	9.876753745551447	10.916397846152543	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	3.6431849987155336	3.7408802467715865	0.6249150744839514	3.3273547594746455	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	1	0	1.0	SOX9
1.4890180293953095	0.6230413443157288	0.0908938211972217	-0.11756406149512788	1.7959150510728175	0.42905030008023165	-0.28530437944001474	-0.2263217385129382	-0.15444167323788957	-0.1738938012433257	1.4805330573903988	1.498377628428729	1.387669699702396	0.5174194622600631	-0.26335060719988906	-0.4351430999663748	-1.0448730217145055	-1.001324474569847	1.94072916661921	-1.2532193782416574	-0.763776887454606	-1.006557304050847	-1.3082660366815055	-3.0632374780435185	-1.614409368555927	-1.4525676388849391	-0.3870711345654421	-0.5022472023339226	-0.2518200148490095	-0.26885647324720846	-0.21297262629260583	-0.01609888834840661	-0.068461397284672	-0.7213637670648032	-0.6298179624834677	-0.20034055478757418	-0.3809493356547652	-0.14456077368815382	-0.15414425040305077	-0.16716418459508905	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.10547216218592548	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	0	1	0.0	WHSC1L1
1.7833889230222006	1.2091772357965436	0.05281091322256854	-0.21684046430222542	2.189079612401456	0.3663127200756561	-0.28530437944001474	0.12020617086072877	-0.09499425994101875	0.051017381449416796	-0.372613416504027	0.5922015489370497	0.06178729751576047	0.7212117531200253	-0.26335060719988906	4.380423842283378	0.7962355745031007	0.31643793189289016	-0.646124979948122	-1.2527510043108465	1.272130700186123	0.3312434715305133	1.0026814025897393	0.5016477833381544	0.12187880835536992	0.09212009143823832	-0.3870711345654421	1.9910514092523361	-0.2518200148490095	-0.26885647324720846	-0.21297262629260583	-0.01609888834840661	-0.068461397284672	-0.7213637670648032	-0.6298179624834677	7.861539735285019	-0.3809493356547652	-0.22314187310868325	1.2078591131963052	-0.16527849440343043	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.10547216218592548	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	1	0	1.0	ADCY10
-0.013464624203215831	0.5650599321863267	0.4401903411080999	-0.22770980146656855	0.06888544425499354	4.356396893786049	-0.28530437944001474	-0.2263217385129382	-0.2733364998316312	-0.061438209896954456	1.1336988349480206	0.4205703165780612	0.9985857567717245	0.784991953609515	-0.26335060719988906	-0.6608728003843319	-1.0424784638647089	-1.5066619422209464	1.9386079462190244	-1.2510897001695394	-0.7532562250067287	-1.0062196089757398	-0.8973576100013924	-0.04262483846212818	-0.9465792142551677	-1.2981546777443693	2.5835044535746174	-0.5022472023339226	0.7687194970260234	-0.697685086516043	-0.2129786715253996	-0.019000436118622364	-0.060367491768995835	1.3862631388722986	1.5877603681813846	-0.4989287136791517	-0.3809493356547652	-0.16486529468991382	-0.020521880968568305	-0.09047945013430549	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	3.6431849987155336	0.21505720522720048	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	1	0	0	0	1.0	NFIA
0.037582351570233506	0.36601412042988213	0.7295833016129055	-0.3075244686785433	0.2081814774864591	0.009225995831205954	-0.28530437944001474	0.03357419351731203	-0.2733364998316312	-0.1738938012433257	-0.9531693780552777	0.9401801472642568	-0.5529376303590608	0.8816954168337199	-0.26335060719988906	1.0697215694866729	0.8464600112936201	0.329016723016173	-0.6461249799481178	-1.1271141993317777	-1.3991611377157982	-1.0065573070918237	-1.4571402753768472	0.4051931284316082	-0.01681357379009913	0.22476640621718105	-0.3870711345654421	-0.5022472023339226	-0.2518200148490095	-0.26885647324720846	-0.21297262629260583	-0.01609888834840661	-0.068461397284672	-0.7213637670648032	-0.6298179624834677	-0.4989287136791517	-0.3809493356547652	-0.06787215975073713	-0.5226180570254114	-0.11373629583142837	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	-0.2744851003593194	-0.42600152959905146	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	1	0	0.0	SLC8B1
0.31834071832420485	-1.8820464159974362	-2.1527261216932865	-0.7055858319679303	-0.9562368782276534	-0.48261654760469086	-0.28530437944001474	-0.2263217385129382	-0.3327839131285021	-0.1738938012433257	0.0015241462385745183	0.0016242190862666055	-0.0011508700440255796	-0.0007742335800241054	-0.26335060719988906	-0.7361160338569843	-1.133186483515423	-0.6203726922558669	1.940651560994813	-1.2531360817650528	-1.194167623958675	-1.0065202117562844	-1.1949754434699766	0.5016477833381544	-1.1752672732352947	-1.1046733770841857	-0.3870711345654421	1.9910514092523361	0.03976270282957132	0.2953917021065211	-0.21289806842123418	-0.022485443341254824	-0.07074387864009266	1.3862631388722986	1.5877603681813846	-0.4989287136791517	-0.3809493356547652	-0.223227776851383	1.2078591131963052	-0.16590705780065	-0.10124784172637759	-0.09160530919569293	-0.06008417681261097	-0.03357511175032287	0.1241120880487264	-0.04293276883654687	0.2234180508886763	-0.005170593633332958	-0.10232473838682825	3.6431849987155336	-0.10547216218592548	0.6249150744839514	-0.3005390384516407	-0.22940214612873908	-0.120085361891545	-0.15375503314702518	-0.09185291674818497	0	0	0	1	1.0	PHEX
